date,origin_port,destination_port,vessel_class,route_distance_nm,freight_rate_usd_per_ton
2026-06-08,Norfolk,Paradip,Capesize,9150,33.11
2026-06-08,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.99
2026-06-08,Norfolk,Visakhapatnam (Inner),Panamax,9110,38.96
2026-06-08,Norfolk,Dhamra,Capesize,9180,33.49
2026-06-08,Norfolk,Gangavaram,Capesize,9100,32.67
2026-06-08,Norfolk,Haldia,Supramax,9280,45.36
2026-06-08,Norfolk,Gopalpur,Panamax,9130,40.72
2026-06-15,Newcastle,Paradip,Panamax,4820,22.99
2026-06-15,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.38
2026-06-15,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.77
2026-06-15,Newcastle,Dhamra,Capesize,4800,18.66
2026-06-15,Newcastle,Gangavaram,Capesize,4880,19.18
2026-06-15,Newcastle,Haldia,Supramax,4950,27.27
2026-06-15,Newcastle,Gopalpur,Panamax,4840,23.58
2026-06-15,Samarinda,Paradip,Panamax,2150,11.32
2026-06-15,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.66
2026-06-15,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.69
2026-06-15,Samarinda,Dhamra,Panamax,2130,11.25
2026-06-15,Samarinda,Gangavaram,Panamax,2200,12.0
2026-06-15,Samarinda,Haldia,Handysize,2280,16.05
2026-06-15,Samarinda,Gopalpur,Supramax,2160,13.11
2026-06-15,Richards Bay,Paradip,Capesize,4450,17.54
2026-06-15,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.55
2026-06-15,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.59
2026-06-15,Richards Bay,Dhamra,Capesize,4480,18.03
2026-06-15,Richards Bay,Gangavaram,Capesize,4400,17.72
2026-06-15,Richards Bay,Haldia,Supramax,4580,24.78
2026-06-15,Richards Bay,Gopalpur,Panamax,4430,21.84
2026-06-15,Maputo,Paradip,Panamax,4250,20.59
2026-06-15,Maputo,Visakhapatnam (Outer),Panamax,4210,20.12
2026-06-15,Maputo,Visakhapatnam (Inner),Supramax,4210,23.53
2026-06-15,Maputo,Dhamra,Panamax,4280,20.89
2026-06-15,Maputo,Gangavaram,Panamax,4200,20.88
2026-06-15,Maputo,Haldia,Handysize,4380,26.98
2026-06-15,Maputo,Gopalpur,Supramax,4230,23.8
2026-06-15,Norfolk,Paradip,Capesize,9150,33.13
2026-06-15,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.42
2026-06-15,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.02
2026-06-15,Norfolk,Dhamra,Capesize,9180,33.58
2026-06-15,Norfolk,Gangavaram,Capesize,9100,32.01
2026-06-15,Norfolk,Haldia,Supramax,9280,45.81
2026-06-15,Norfolk,Gopalpur,Panamax,9130,39.19
2026-06-22,Newcastle,Paradip,Panamax,4820,22.79
2026-06-22,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.63
2026-06-22,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.23
2026-06-22,Newcastle,Dhamra,Capesize,4800,18.42
2026-06-22,Newcastle,Gangavaram,Capesize,4880,18.47
2026-06-22,Newcastle,Haldia,Supramax,4950,26.44
2026-06-22,Newcastle,Gopalpur,Panamax,4840,22.44
2026-06-22,Samarinda,Paradip,Panamax,2150,11.58
2026-06-22,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.62
2026-06-22,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.39
2026-06-22,Samarinda,Dhamra,Panamax,2130,11.06
2026-06-22,Samarinda,Gangavaram,Panamax,2200,11.58
2026-06-22,Samarinda,Haldia,Handysize,2280,15.03
2026-06-22,Samarinda,Gopalpur,Supramax,2160,12.86
2026-06-22,Richards Bay,Paradip,Capesize,4450,17.03
2026-06-22,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.1
2026-06-22,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.05
2026-06-22,Richards Bay,Dhamra,Capesize,4480,17.43
2026-06-22,Richards Bay,Gangavaram,Capesize,4400,17.14
2026-06-22,Richards Bay,Haldia,Supramax,4580,24.64
2026-06-22,Richards Bay,Gopalpur,Panamax,4430,21.29
2026-06-22,Maputo,Paradip,Panamax,4250,20.28
2026-06-22,Maputo,Visakhapatnam (Outer),Panamax,4210,19.96
2026-06-22,Maputo,Visakhapatnam (Inner),Supramax,4210,23.16
2026-06-22,Maputo,Dhamra,Panamax,4280,20.64
2026-06-22,Maputo,Gangavaram,Panamax,4200,20.31
2026-06-22,Maputo,Haldia,Handysize,4380,26.48
2026-06-22,Maputo,Gopalpur,Supramax,4230,23.34
2026-06-22,Norfolk,Paradip,Capesize,9150,32.62
2026-06-22,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.06
2026-06-22,Norfolk,Visakhapatnam (Inner),Panamax,9110,38.09
2026-06-22,Norfolk,Dhamra,Capesize,9180,32.43
2026-06-22,Norfolk,Gangavaram,Capesize,9100,31.54
2026-06-22,Norfolk,Haldia,Supramax,9280,46.02
2026-06-22,Norfolk,Gopalpur,Panamax,9130,38.31
2026-06-29,Newcastle,Paradip,Panamax,4820,23.22
2026-06-29,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.9
2026-06-29,Newcastle,Visakhapatnam (Inner),Panamax,4870,23.48
2026-06-29,Newcastle,Dhamra,Capesize,4800,19.12
2026-06-29,Newcastle,Gangavaram,Capesize,4880,19.27
2026-06-29,Newcastle,Haldia,Supramax,4950,27.12
2026-06-29,Newcastle,Gopalpur,Panamax,4840,22.73
2026-06-29,Samarinda,Paradip,Panamax,2150,11.51
2026-06-29,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.41
2026-06-29,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.62
2026-06-29,Samarinda,Dhamra,Panamax,2130,11.4
2026-06-29,Samarinda,Gangavaram,Panamax,2200,11.89
2026-06-29,Samarinda,Haldia,Handysize,2280,15.83
2026-06-29,Samarinda,Gopalpur,Supramax,2160,13.49
2026-06-29,Richards Bay,Paradip,Capesize,4450,17.3
2026-06-29,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.53
2026-06-29,Richards Bay,Visakhapatnam (Inner),Panamax,4410,20.95
2026-06-29,Richards Bay,Dhamra,Capesize,4480,17.33
2026-06-29,Richards Bay,Gangavaram,Capesize,4400,17.28
2026-06-29,Richards Bay,Haldia,Supramax,4580,24.47
2026-06-29,Richards Bay,Gopalpur,Panamax,4430,20.96
2026-06-29,Maputo,Paradip,Panamax,4250,20.19
2026-06-29,Maputo,Visakhapatnam (Outer),Panamax,4210,20.23
2026-06-29,Maputo,Visakhapatnam (Inner),Supramax,4210,23.05
2026-06-29,Maputo,Dhamra,Panamax,4280,20.32
2026-06-29,Maputo,Gangavaram,Panamax,4200,20.21
2026-06-29,Maputo,Haldia,Handysize,4380,27.51
2026-06-29,Maputo,Gopalpur,Supramax,4230,22.8
2026-06-29,Norfolk,Paradip,Capesize,9150,31.82
2026-06-29,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.96
2026-06-29,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.97
2026-06-29,Norfolk,Dhamra,Capesize,9180,31.71
2026-06-29,Norfolk,Gangavaram,Capesize,9100,32.27
2026-06-29,Norfolk,Haldia,Supramax,9280,45.22
2026-06-29,Norfolk,Gopalpur,Panamax,9130,38.43
2026-07-06,Newcastle,Paradip,Panamax,4820,22.33
2026-07-06,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.63
2026-07-06,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.15
2026-07-06,Newcastle,Dhamra,Capesize,4800,18.18
2026-07-06,Newcastle,Gangavaram,Capesize,4880,18.48
2026-07-06,Newcastle,Haldia,Supramax,4950,27.01
2026-07-06,Newcastle,Gopalpur,Panamax,4840,22.06
2026-07-06,Samarinda,Paradip,Panamax,2150,11.58
2026-07-06,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.32
2026-07-06,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.29
2026-07-06,Samarinda,Dhamra,Panamax,2130,10.99
2026-07-06,Samarinda,Gangavaram,Panamax,2200,11.71
2026-07-06,Samarinda,Haldia,Handysize,2280,15.65
2026-07-06,Samarinda,Gopalpur,Supramax,2160,12.89
2026-07-06,Richards Bay,Paradip,Capesize,4450,17.38
2026-07-06,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.29
2026-07-06,Richards Bay,Visakhapatnam (Inner),Panamax,4410,20.83
2026-07-06,Richards Bay,Dhamra,Capesize,4480,17.33
2026-07-06,Richards Bay,Gangavaram,Capesize,4400,17.32
2026-07-06,Richards Bay,Haldia,Supramax,4580,24.18
2026-07-06,Richards Bay,Gopalpur,Panamax,4430,21.19
2026-07-06,Maputo,Paradip,Panamax,4250,19.73
2026-07-06,Maputo,Visakhapatnam (Outer),Panamax,4210,20.27
2026-07-06,Maputo,Visakhapatnam (Inner),Supramax,4210,23.51
2026-07-06,Maputo,Dhamra,Panamax,4280,20.59
2026-07-06,Maputo,Gangavaram,Panamax,4200,20.2
2026-07-06,Maputo,Haldia,Handysize,4380,27.35
2026-07-06,Maputo,Gopalpur,Supramax,4230,23.67
2026-07-06,Norfolk,Paradip,Capesize,9150,32.37
2026-07-06,Norfolk,Visakhapatnam (Outer),Capesize,9110,31.99
2026-07-06,Norfolk,Visakhapatnam (Inner),Panamax,9110,38.13
2026-07-06,Norfolk,Dhamra,Capesize,9180,32.37
2026-07-06,Norfolk,Gangavaram,Capesize,9100,31.2
2026-07-06,Norfolk,Haldia,Supramax,9280,45.11
2026-07-06,Norfolk,Gopalpur,Panamax,9130,39.35
2026-07-13,Newcastle,Paradip,Panamax,4820,22.46
2026-07-13,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.73
2026-07-13,Newcastle,Visakhapatnam (Inner),Panamax,4870,23.56
2026-07-13,Newcastle,Dhamra,Capesize,4800,18.69
2026-07-13,Newcastle,Gangavaram,Capesize,4880,19.17
2026-07-13,Newcastle,Haldia,Supramax,4950,26.21
2026-07-13,Newcastle,Gopalpur,Panamax,4840,22.58
2026-07-13,Samarinda,Paradip,Panamax,2150,11.39
2026-07-13,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.9
2026-07-13,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.41
2026-07-13,Samarinda,Dhamra,Panamax,2130,11.29
2026-07-13,Samarinda,Gangavaram,Panamax,2200,11.82
2026-07-13,Samarinda,Haldia,Handysize,2280,15.83
2026-07-13,Samarinda,Gopalpur,Supramax,2160,13.25
2026-07-13,Richards Bay,Paradip,Capesize,4450,17.12
2026-07-13,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.19
2026-07-13,Richards Bay,Visakhapatnam (Inner),Panamax,4410,20.73
2026-07-13,Richards Bay,Dhamra,Capesize,4480,17.95
2026-07-13,Richards Bay,Gangavaram,Capesize,4400,17.1
2026-07-13,Richards Bay,Haldia,Supramax,4580,24.86
2026-07-13,Richards Bay,Gopalpur,Panamax,4430,21.4
2026-07-13,Maputo,Paradip,Panamax,4250,20.54
2026-07-13,Maputo,Visakhapatnam (Outer),Panamax,4210,20.46
2026-07-13,Maputo,Visakhapatnam (Inner),Supramax,4210,23.52
2026-07-13,Maputo,Dhamra,Panamax,4280,20.3
2026-07-13,Maputo,Gangavaram,Panamax,4200,20.64
2026-07-13,Maputo,Haldia,Handysize,4380,27.11
2026-07-13,Maputo,Gopalpur,Supramax,4230,22.95
2026-07-13,Norfolk,Paradip,Capesize,9150,33.16
2026-07-13,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.92
2026-07-13,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.74
2026-07-13,Norfolk,Dhamra,Capesize,9180,32.91
2026-07-13,Norfolk,Gangavaram,Capesize,9100,32.98
2026-07-13,Norfolk,Haldia,Supramax,9280,45.15
2026-07-13,Norfolk,Gopalpur,Panamax,9130,39.92
2026-07-20,Newcastle,Paradip,Panamax,4820,23.73
2026-07-20,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.54
2026-07-20,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.14
2026-07-20,Newcastle,Dhamra,Capesize,4800,19.32
2026-07-20,Newcastle,Gangavaram,Capesize,4880,20.09
2026-07-20,Newcastle,Haldia,Supramax,4950,27.37
2026-07-20,Newcastle,Gopalpur,Panamax,4840,23.79
2026-07-20,Samarinda,Paradip,Panamax,2150,11.79
2026-07-20,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.12
2026-07-20,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.72
2026-07-20,Samarinda,Dhamra,Panamax,2130,12.06
2026-07-20,Samarinda,Gangavaram,Panamax,2200,12.51
2026-07-20,Samarinda,Haldia,Handysize,2280,16.19
2026-07-20,Samarinda,Gopalpur,Supramax,2160,13.66
2026-07-20,Richards Bay,Paradip,Capesize,4450,18.29
2026-07-20,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.02
2026-07-20,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.55
2026-07-20,Richards Bay,Dhamra,Capesize,4480,18.21
2026-07-20,Richards Bay,Gangavaram,Capesize,4400,18.31
2026-07-20,Richards Bay,Haldia,Supramax,4580,25.93
2026-07-20,Richards Bay,Gopalpur,Panamax,4430,21.74
2026-07-20,Maputo,Paradip,Panamax,4250,20.98
2026-07-20,Maputo,Visakhapatnam (Outer),Panamax,4210,21.72
2026-07-20,Maputo,Visakhapatnam (Inner),Supramax,4210,24.51
2026-07-20,Maputo,Dhamra,Panamax,4280,21.79
2026-07-20,Maputo,Gangavaram,Panamax,4200,21.11
2026-07-20,Maputo,Haldia,Handysize,4380,29.17
2026-07-20,Maputo,Gopalpur,Supramax,4230,24.24
2026-07-20,Norfolk,Paradip,Capesize,9150,33.91
2026-07-20,Norfolk,Visakhapatnam (Outer),Capesize,9110,33.69
2026-07-20,Norfolk,Visakhapatnam (Inner),Panamax,9110,40.2
2026-07-20,Norfolk,Dhamra,Capesize,9180,34.35
2026-07-20,Norfolk,Gangavaram,Capesize,9100,33.93
2026-07-20,Norfolk,Haldia,Supramax,9280,48.85
2026-07-20,Norfolk,Gopalpur,Panamax,9130,40.54
2026-07-27,Newcastle,Paradip,Panamax,4820,23.47
2026-07-27,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.58
2026-07-27,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.06
2026-07-27,Newcastle,Dhamra,Capesize,4800,19.66
2026-07-27,Newcastle,Gangavaram,Capesize,4880,19.63
2026-07-27,Newcastle,Haldia,Supramax,4950,28.63
2026-07-27,Newcastle,Gopalpur,Panamax,4840,24.41
2026-07-27,Samarinda,Paradip,Panamax,2150,12.03
2026-07-27,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.22
2026-07-27,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.39
2026-07-27,Samarinda,Dhamra,Panamax,2130,11.72
2026-07-27,Samarinda,Gangavaram,Panamax,2200,12.29
2026-07-27,Samarinda,Haldia,Handysize,2280,16.71
2026-07-27,Samarinda,Gopalpur,Supramax,2160,14.14
2026-07-27,Richards Bay,Paradip,Capesize,4450,18.19
2026-07-27,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.03
2026-07-27,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.09
2026-07-27,Richards Bay,Dhamra,Capesize,4480,18.67
2026-07-27,Richards Bay,Gangavaram,Capesize,4400,18.04
2026-07-27,Richards Bay,Haldia,Supramax,4580,26.13
2026-07-27,Richards Bay,Gopalpur,Panamax,4430,22.3
2026-07-27,Maputo,Paradip,Panamax,4250,21.09
2026-07-27,Maputo,Visakhapatnam (Outer),Panamax,4210,21.73
2026-07-27,Maputo,Visakhapatnam (Inner),Supramax,4210,24.8
2026-07-27,Maputo,Dhamra,Panamax,4280,21.8
2026-07-27,Maputo,Gangavaram,Panamax,4200,21.68
2026-07-27,Maputo,Haldia,Handysize,4380,28.09
2026-07-27,Maputo,Gopalpur,Supramax,4230,24.16
2026-07-27,Norfolk,Paradip,Capesize,9150,34.78
2026-07-27,Norfolk,Visakhapatnam (Outer),Capesize,9110,33.93
2026-07-27,Norfolk,Visakhapatnam (Inner),Panamax,9110,41.74
2026-07-27,Norfolk,Dhamra,Capesize,9180,33.53
2026-07-27,Norfolk,Gangavaram,Capesize,9100,34.71
2026-07-27,Norfolk,Haldia,Supramax,9280,49.2
2026-07-27,Norfolk,Gopalpur,Panamax,9130,41.32
2026-08-03,Newcastle,Paradip,Panamax,4820,24.99
2026-08-03,Newcastle,Visakhapatnam (Outer),Capesize,4870,20.17
2026-08-03,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.35
2026-08-03,Newcastle,Dhamra,Capesize,4800,20.17
2026-08-03,Newcastle,Gangavaram,Capesize,4880,20.24
2026-08-03,Newcastle,Haldia,Supramax,4950,28.45
2026-08-03,Newcastle,Gopalpur,Panamax,4840,25.05
2026-08-03,Samarinda,Paradip,Panamax,2150,12.55
2026-08-03,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.8
2026-08-03,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.45
2026-08-03,Samarinda,Dhamra,Panamax,2130,12.27
2026-08-03,Samarinda,Gangavaram,Panamax,2200,12.51
2026-08-03,Samarinda,Haldia,Handysize,2280,16.55
2026-08-03,Samarinda,Gopalpur,Supramax,2160,14.01
2026-08-03,Richards Bay,Paradip,Capesize,4450,18.66
2026-08-03,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.98
2026-08-03,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.42
2026-08-03,Richards Bay,Dhamra,Capesize,4480,19.06
2026-08-03,Richards Bay,Gangavaram,Capesize,4400,19.05
2026-08-03,Richards Bay,Haldia,Supramax,4580,26.64
2026-08-03,Richards Bay,Gopalpur,Panamax,4430,22.7
2026-08-03,Maputo,Paradip,Panamax,4250,22.07
2026-08-03,Maputo,Visakhapatnam (Outer),Panamax,4210,21.23
2026-08-03,Maputo,Visakhapatnam (Inner),Supramax,4210,24.47
2026-08-03,Maputo,Dhamra,Panamax,4280,21.99
2026-08-03,Maputo,Gangavaram,Panamax,4200,21.37
2026-08-03,Maputo,Haldia,Handysize,4380,29.81
2026-08-03,Maputo,Gopalpur,Supramax,4230,25.25
2026-08-03,Norfolk,Paradip,Capesize,9150,34.04
2026-08-03,Norfolk,Visakhapatnam (Outer),Capesize,9110,35.13
2026-08-03,Norfolk,Visakhapatnam (Inner),Panamax,9110,42.09
2026-08-03,Norfolk,Dhamra,Capesize,9180,34.53
2026-08-03,Norfolk,Gangavaram,Capesize,9100,35.25
2026-08-03,Norfolk,Haldia,Supramax,9280,47.71
2026-08-03,Norfolk,Gopalpur,Panamax,9130,42.44
2026-08-10,Newcastle,Paradip,Panamax,4820,25.06
2026-08-10,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.28
2026-08-10,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.82
2026-08-10,Newcastle,Dhamra,Capesize,4800,20.51
2026-08-10,Newcastle,Gangavaram,Capesize,4880,20.56
2026-08-10,Newcastle,Haldia,Supramax,4950,30.23
2026-08-10,Newcastle,Gopalpur,Panamax,4840,25.66
2026-08-10,Samarinda,Paradip,Panamax,2150,12.86
2026-08-10,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.17
2026-08-10,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.16
2026-08-10,Samarinda,Dhamra,Panamax,2130,12.63
2026-08-10,Samarinda,Gangavaram,Panamax,2200,12.75
2026-08-10,Samarinda,Haldia,Handysize,2280,16.97
2026-08-10,Samarinda,Gopalpur,Supramax,2160,14.71
2026-08-10,Richards Bay,Paradip,Capesize,4450,19.06
2026-08-10,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.76
2026-08-10,Richards Bay,Visakhapatnam (Inner),Panamax,4410,23.37
2026-08-10,Richards Bay,Dhamra,Capesize,4480,19.79
2026-08-10,Richards Bay,Gangavaram,Capesize,4400,19.46
2026-08-10,Richards Bay,Haldia,Supramax,4580,28.37
2026-08-10,Richards Bay,Gopalpur,Panamax,4430,23.39
2026-08-10,Maputo,Paradip,Panamax,4250,22.25
2026-08-10,Maputo,Visakhapatnam (Outer),Panamax,4210,22.74
2026-08-10,Maputo,Visakhapatnam (Inner),Supramax,4210,25.97
2026-08-10,Maputo,Dhamra,Panamax,4280,22.67
2026-08-10,Maputo,Gangavaram,Panamax,4200,22.05
2026-08-10,Maputo,Haldia,Handysize,4380,30.0
2026-08-10,Maputo,Gopalpur,Supramax,4230,26.55
2026-08-10,Norfolk,Paradip,Capesize,9150,36.14
2026-08-10,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.21
2026-08-10,Norfolk,Visakhapatnam (Inner),Panamax,9110,43.09
2026-08-10,Norfolk,Dhamra,Capesize,9180,35.23
2026-08-10,Norfolk,Gangavaram,Capesize,9100,35.97
2026-08-10,Norfolk,Haldia,Supramax,9280,51.63
2026-08-10,Norfolk,Gopalpur,Panamax,9130,43.85
2026-08-17,Newcastle,Paradip,Panamax,4820,25.96
2026-08-17,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.9
2026-08-17,Newcastle,Visakhapatnam (Inner),Panamax,4870,26.79
2026-08-17,Newcastle,Dhamra,Capesize,4800,21.62
2026-08-17,Newcastle,Gangavaram,Capesize,4880,21.97
2026-08-17,Newcastle,Haldia,Supramax,4950,31.42
2026-08-17,Newcastle,Gopalpur,Panamax,4840,26.37
2026-08-17,Samarinda,Paradip,Panamax,2150,13.21
2026-08-17,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.33
2026-08-17,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.2
2026-08-17,Samarinda,Dhamra,Panamax,2130,13.38
2026-08-17,Samarinda,Gangavaram,Panamax,2200,13.4
2026-08-17,Samarinda,Haldia,Handysize,2280,17.86
2026-08-17,Samarinda,Gopalpur,Supramax,2160,15.21
2026-08-17,Richards Bay,Paradip,Capesize,4450,19.96
2026-08-17,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.32
2026-08-17,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.47
2026-08-17,Richards Bay,Dhamra,Capesize,4480,20.36
2026-08-17,Richards Bay,Gangavaram,Capesize,4400,20.64
2026-08-17,Richards Bay,Haldia,Supramax,4580,29.39
2026-08-17,Richards Bay,Gopalpur,Panamax,4430,24.59
2026-08-17,Maputo,Paradip,Panamax,4250,23.54
2026-08-17,Maputo,Visakhapatnam (Outer),Panamax,4210,23.87
2026-08-17,Maputo,Visakhapatnam (Inner),Supramax,4210,27.78
2026-08-17,Maputo,Dhamra,Panamax,4280,24.34
2026-08-17,Maputo,Gangavaram,Panamax,4200,23.62
2026-08-17,Maputo,Haldia,Handysize,4380,31.97
2026-08-17,Maputo,Gopalpur,Supramax,4230,27.02
2026-08-17,Norfolk,Paradip,Capesize,9150,37.77
2026-08-17,Norfolk,Visakhapatnam (Outer),Capesize,9110,38.42
2026-08-17,Norfolk,Visakhapatnam (Inner),Panamax,9110,44.72
2026-08-17,Norfolk,Dhamra,Capesize,9180,37.93
2026-08-17,Norfolk,Gangavaram,Capesize,9100,36.78
2026-08-17,Norfolk,Haldia,Supramax,9280,53.87
2026-08-17,Norfolk,Gopalpur,Panamax,9130,46.53
2026-08-24,Newcastle,Paradip,Panamax,4820,27.25
2026-08-24,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.44
2026-08-24,Newcastle,Visakhapatnam (Inner),Panamax,4870,28.12
2026-08-24,Newcastle,Dhamra,Capesize,4800,22.12
2026-08-24,Newcastle,Gangavaram,Capesize,4880,23.22
2026-08-24,Newcastle,Haldia,Supramax,4950,31.76
2026-08-24,Newcastle,Gopalpur,Panamax,4840,27.64
2026-08-24,Samarinda,Paradip,Panamax,2150,13.91
2026-08-24,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.0
2026-08-24,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.16
2026-08-24,Samarinda,Dhamra,Panamax,2130,13.64
2026-08-24,Samarinda,Gangavaram,Panamax,2200,14.42
2026-08-24,Samarinda,Haldia,Handysize,2280,18.85
2026-08-24,Samarinda,Gopalpur,Supramax,2160,16.02
2026-08-24,Richards Bay,Paradip,Capesize,4450,20.72
2026-08-24,Richards Bay,Visakhapatnam (Outer),Capesize,4410,21.39
2026-08-24,Richards Bay,Visakhapatnam (Inner),Panamax,4410,25.25
2026-08-24,Richards Bay,Dhamra,Capesize,4480,21.61
2026-08-24,Richards Bay,Gangavaram,Capesize,4400,21.32
2026-08-24,Richards Bay,Haldia,Supramax,4580,30.4
2026-08-24,Richards Bay,Gopalpur,Panamax,4430,25.94
2026-08-24,Maputo,Paradip,Panamax,4250,24.19
2026-08-24,Maputo,Visakhapatnam (Outer),Panamax,4210,25.04
2026-08-24,Maputo,Visakhapatnam (Inner),Supramax,4210,28.57
2026-08-24,Maputo,Dhamra,Panamax,4280,24.9
2026-08-24,Maputo,Gangavaram,Panamax,4200,25.05
2026-08-24,Maputo,Haldia,Handysize,4380,32.31
2026-08-24,Maputo,Gopalpur,Supramax,4230,28.24
2026-08-24,Norfolk,Paradip,Capesize,9150,38.45
2026-08-24,Norfolk,Visakhapatnam (Outer),Capesize,9110,38.7
2026-08-24,Norfolk,Visakhapatnam (Inner),Panamax,9110,48.32
2026-08-24,Norfolk,Dhamra,Capesize,9180,39.42
2026-08-24,Norfolk,Gangavaram,Capesize,9100,38.07
2026-08-24,Norfolk,Haldia,Supramax,9280,55.88
2026-08-24,Norfolk,Gopalpur,Panamax,9130,47.34
2026-08-31,Newcastle,Paradip,Panamax,4820,28.4
2026-08-31,Newcastle,Visakhapatnam (Outer),Capesize,4870,23.61
2026-08-31,Newcastle,Visakhapatnam (Inner),Panamax,4870,29.02
2026-08-31,Newcastle,Dhamra,Capesize,4800,23.77
2026-08-31,Newcastle,Gangavaram,Capesize,4880,22.97
2026-08-31,Newcastle,Haldia,Supramax,4950,33.82
2026-08-31,Newcastle,Gopalpur,Panamax,4840,27.79
2026-08-31,Samarinda,Paradip,Panamax,2150,14.55
2026-08-31,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.39
2026-08-31,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.49
2026-08-31,Samarinda,Dhamra,Panamax,2130,14.33
2026-08-31,Samarinda,Gangavaram,Panamax,2200,14.76
2026-08-31,Samarinda,Haldia,Handysize,2280,19.85
2026-08-31,Samarinda,Gopalpur,Supramax,2160,16.69
2026-08-31,Richards Bay,Paradip,Capesize,4450,22.28
2026-08-31,Richards Bay,Visakhapatnam (Outer),Capesize,4410,21.33
2026-08-31,Richards Bay,Visakhapatnam (Inner),Panamax,4410,25.59
2026-08-31,Richards Bay,Dhamra,Capesize,4480,21.43
2026-08-31,Richards Bay,Gangavaram,Capesize,4400,21.59
2026-08-31,Richards Bay,Haldia,Supramax,4580,31.8
2026-08-31,Richards Bay,Gopalpur,Panamax,4430,26.14
2026-08-31,Maputo,Paradip,Panamax,4250,25.12
2026-08-31,Maputo,Visakhapatnam (Outer),Panamax,4210,25.34
2026-08-31,Maputo,Visakhapatnam (Inner),Supramax,4210,28.3
2026-08-31,Maputo,Dhamra,Panamax,4280,25.02
2026-08-31,Maputo,Gangavaram,Panamax,4200,25.65
2026-08-31,Maputo,Haldia,Handysize,4380,33.13
2026-08-31,Maputo,Gopalpur,Supramax,4230,28.65
2026-08-31,Norfolk,Paradip,Capesize,9150,41.15
2026-08-31,Norfolk,Visakhapatnam (Outer),Capesize,9110,39.77
