date,port_name,vessels_at_anchor,vessels_at_berth,avg_waiting_time_days,congestion_level
2026-04-29,Newcastle,16,7,3.04,Medium
2026-04-29,Samarinda,6,6,1.18,Low
2026-04-29,Richards Bay,9,4,2.16,Medium
2026-04-29,Maputo,6,2,1.4,Low
2026-04-29,Norfolk,3,2,0.78,Low
2026-04-30,Paradip,11,6,3.03,Medium
2026-04-30,Visakhapatnam (Outer),4,5,1.21,Low
2026-04-30,Visakhapatnam (Inner),11,6,2.57,Medium
2026-04-30,Dhamra,3,3,0.74,Low
2026-04-30,Gangavaram,6,2,1.39,Low
2026-04-30,Haldia,10,5,3.79,High
2026-04-30,Gopalpur,3,1,0.73,Low
2026-04-30,Newcastle,15,8,2.99,Medium
2026-04-30,Samarinda,8,6,1.48,Low
2026-04-30,Richards Bay,9,5,2.12,Medium
2026-04-30,Maputo,4,2,1.08,Low
2026-04-30,Norfolk,4,2,0.95,Low
2026-05-01,Paradip,9,6,2.63,Medium
2026-05-01,Visakhapatnam (Outer),3,5,0.98,Low
2026-05-01,Visakhapatnam (Inner),8,6,1.95,Medium
2026-05-01,Dhamra,4,2,1.06,Low
2026-05-01,Gangavaram,3,3,0.65,Low
2026-05-01,Haldia,13,4,4.88,High
2026-05-01,Gopalpur,2,1,0.5,Low
2026-05-01,Newcastle,8,8,1.72,Medium
2026-05-01,Samarinda,7,5,1.15,Low
2026-05-01,Richards Bay,9,5,2.07,Medium
2026-05-01,Maputo,6,3,1.23,Low
2026-05-01,Norfolk,4,4,0.88,Low
2026-05-04,Paradip,8,5,2.21,Medium
2026-05-04,Visakhapatnam (Outer),7,3,1.51,Medium
2026-05-04,Visakhapatnam (Inner),7,6,1.78,Medium
2026-05-04,Dhamra,7,4,1.58,Medium
2026-05-04,Gangavaram,4,3,0.94,Low
2026-05-04,Haldia,8,4,3.11,Medium
2026-05-04,Gopalpur,3,1,0.65,Low
2026-05-04,Newcastle,19,8,3.79,High
2026-05-04,Samarinda,9,7,1.64,Medium
2026-05-04,Richards Bay,9,6,1.92,Medium
2026-05-04,Maputo,4,2,0.75,Low
2026-05-04,Norfolk,7,4,1.22,Low
2026-05-05,Paradip,14,6,3.89,High
2026-05-05,Visakhapatnam (Outer),8,5,2.07,Medium
2026-05-05,Visakhapatnam (Inner),9,5,2.25,Medium
2026-05-05,Dhamra,5,3,1.03,Low
2026-05-05,Gangavaram,4,3,0.71,Low
2026-05-05,Haldia,13,3,4.91,High
2026-05-05,Gopalpur,2,1,0.67,Low
2026-05-05,Newcastle,9,8,1.88,Medium
2026-05-05,Samarinda,5,6,1.02,Low
2026-05-05,Richards Bay,10,4,2.15,Medium
2026-05-05,Maputo,3,3,0.89,Low
2026-05-05,Norfolk,4,4,0.76,Low
2026-05-06,Paradip,11,6,2.9,Medium
2026-05-06,Visakhapatnam (Outer),4,3,1.3,Low
2026-05-06,Visakhapatnam (Inner),6,4,1.53,Medium
2026-05-06,Dhamra,4,5,0.88,Low
2026-05-06,Gangavaram,5,2,0.89,Low
2026-05-06,Haldia,8,4,3.04,Medium
2026-05-06,Gopalpur,1,3,0.36,Low
2026-05-06,Newcastle,5,8,1.12,Low
2026-05-06,Samarinda,4,5,0.93,Low
2026-05-06,Richards Bay,8,3,2.02,Medium
2026-05-06,Maputo,6,2,1.35,Low
2026-05-06,Norfolk,4,3,0.75,Low
2026-05-07,Paradip,5,6,1.71,Medium
2026-05-07,Visakhapatnam (Outer),8,3,2.1,Medium
2026-05-07,Visakhapatnam (Inner),9,4,2.37,Medium
2026-05-07,Dhamra,5,3,1.12,Low
2026-05-07,Gangavaram,4,1,0.71,Low
2026-05-07,Haldia,5,5,2.17,Medium
2026-05-07,Gopalpur,3,1,0.65,Low
2026-05-07,Newcastle,15,7,2.83,Medium
2026-05-07,Samarinda,9,5,1.7,Medium
2026-05-07,Richards Bay,4,6,1.02,Low
2026-05-07,Maputo,3,3,0.72,Low
2026-05-07,Norfolk,3,3,0.83,Low
2026-05-08,Paradip,11,5,3.12,Medium
2026-05-08,Visakhapatnam (Outer),8,3,1.84,Medium
2026-05-08,Visakhapatnam (Inner),9,4,2.44,Medium
2026-05-08,Dhamra,6,3,1.19,Low
2026-05-08,Gangavaram,4,2,1.06,Low
2026-05-08,Haldia,8,4,3.03,Medium
2026-05-08,Gopalpur,3,2,0.62,Low
2026-05-08,Newcastle,17,10,3.38,Medium
2026-05-08,Samarinda,6,6,1.11,Low
2026-05-08,Richards Bay,8,2,1.75,Medium
2026-05-08,Maputo,5,3,0.91,Low
2026-05-08,Norfolk,4,4,1.05,Low
2026-05-11,Paradip,12,5,3.13,Medium
2026-05-11,Visakhapatnam (Outer),6,4,1.38,Low
2026-05-11,Visakhapatnam (Inner),6,6,1.58,Medium
2026-05-11,Dhamra,5,4,1.12,Low
2026-05-11,Gangavaram,5,3,1.04,Low
2026-05-11,Haldia,11,6,4.16,High
2026-05-11,Gopalpur,3,1,0.47,Low
2026-05-11,Newcastle,14,7,3.01,Medium
2026-05-11,Samarinda,4,5,0.96,Low
2026-05-11,Richards Bay,8,5,1.71,Medium
2026-05-11,Maputo,4,3,1.07,Low
2026-05-11,Norfolk,2,4,0.45,Low
2026-05-12,Paradip,8,5,2.49,Medium
2026-05-12,Visakhapatnam (Outer),6,4,1.55,Medium
2026-05-12,Visakhapatnam (Inner),6,5,1.62,Medium
2026-05-12,Dhamra,5,2,1.3,Low
2026-05-12,Gangavaram,2,2,0.49,Low
2026-05-12,Haldia,13,5,4.98,High
2026-05-12,Gopalpur,3,2,0.52,Low
2026-05-12,Newcastle,17,7,3.31,Medium
2026-05-12,Samarinda,6,4,1.05,Low
2026-05-12,Richards Bay,7,6,1.63,Medium
2026-05-12,Maputo,4,1,0.92,Low
2026-05-12,Norfolk,3,3,0.6,Low
2026-05-13,Paradip,13,6,3.74,High
2026-05-13,Visakhapatnam (Outer),6,4,1.36,Low
2026-05-13,Visakhapatnam (Inner),8,4,1.96,Medium
2026-05-13,Dhamra,4,4,1.15,Low
2026-05-13,Gangavaram,3,3,0.6,Low
2026-05-13,Haldia,10,4,3.65,High
2026-05-13,Gopalpur,2,3,0.58,Low
2026-05-13,Newcastle,15,8,3.03,Medium
2026-05-13,Samarinda,6,5,1.03,Low
2026-05-13,Richards Bay,9,3,1.97,Medium
2026-05-13,Maputo,4,4,0.93,Low
2026-05-13,Norfolk,4,3,0.69,Low
2026-05-14,Paradip,8,5,2.34,Medium
2026-05-14,Visakhapatnam (Outer),5,3,1.19,Low
2026-05-14,Visakhapatnam (Inner),6,4,1.54,Medium
2026-05-14,Dhamra,5,3,1.13,Low
2026-05-14,Gangavaram,3,1,0.83,Low
2026-05-14,Haldia,11,5,4.18,High
2026-05-14,Gopalpur,2,1,0.64,Low
2026-05-14,Newcastle,15,7,3.19,Medium
2026-05-14,Samarinda,8,5,1.41,Low
2026-05-14,Richards Bay,10,4,2.21,Medium
2026-05-14,Maputo,5,4,0.95,Low
2026-05-14,Norfolk,3,3,0.79,Low
2026-05-15,Paradip,9,6,2.41,Medium
2026-05-15,Visakhapatnam (Outer),3,2,0.77,Low
2026-05-15,Visakhapatnam (Inner),9,4,2.15,Medium
2026-05-15,Dhamra,5,2,1.06,Low
2026-05-15,Gangavaram,6,2,1.04,Low
2026-05-15,Haldia,13,5,4.91,High
2026-05-15,Gopalpur,2,2,0.59,Low
2026-05-15,Newcastle,23,8,4.34,High
2026-05-15,Samarinda,9,6,1.47,Low
2026-05-15,Richards Bay,7,3,1.81,Medium
2026-05-15,Maputo,3,1,0.82,Low
2026-05-15,Norfolk,5,3,1.07,Low
2026-05-18,Paradip,9,5,2.61,Medium
2026-05-18,Visakhapatnam (Outer),7,3,1.54,Medium
2026-05-18,Visakhapatnam (Inner),10,6,2.56,Medium
2026-05-18,Dhamra,6,4,1.25,Low
2026-05-18,Gangavaram,4,1,1.06,Low
2026-05-18,Haldia,13,5,4.79,High
2026-05-18,Gopalpur,1,1,0.31,Low
2026-05-18,Newcastle,13,7,2.53,Medium
2026-05-18,Samarinda,9,6,1.61,Medium
2026-05-18,Richards Bay,10,6,2.18,Medium
2026-05-18,Maputo,5,3,1.29,Low
2026-05-18,Norfolk,1,4,0.6,Low
2026-05-19,Paradip,11,8,2.97,Medium
2026-05-19,Visakhapatnam (Outer),5,3,1.34,Low
2026-05-19,Visakhapatnam (Inner),7,5,1.72,Medium
2026-05-19,Dhamra,5,3,1.27,Low
2026-05-19,Gangavaram,5,3,1.04,Low
2026-05-19,Haldia,16,7,5.97,High
2026-05-19,Gopalpur,2,2,0.59,Low
2026-05-19,Newcastle,23,8,4.43,High
2026-05-19,Samarinda,5,4,0.9,Low
2026-05-19,Richards Bay,13,3,3.09,Medium
2026-05-19,Maputo,4,1,0.83,Low
2026-05-19,Norfolk,4,4,0.96,Low
2026-05-20,Paradip,12,5,3.28,Medium
2026-05-20,Visakhapatnam (Outer),5,6,1.16,Low
2026-05-20,Visakhapatnam (Inner),10,5,2.43,Medium
2026-05-20,Dhamra,3,5,0.96,Low
2026-05-20,Gangavaram,3,3,0.94,Low
2026-05-20,Haldia,8,5,3.19,Medium
2026-05-20,Gopalpur,4,2,0.8,Low
2026-05-20,Newcastle,12,8,2.56,Medium
2026-05-20,Samarinda,6,5,1.32,Low
2026-05-20,Richards Bay,9,4,2.04,Medium
2026-05-20,Maputo,5,1,1.13,Low
2026-05-20,Norfolk,4,3,0.89,Low
2026-05-21,Paradip,11,6,2.91,Medium
2026-05-21,Visakhapatnam (Outer),5,3,1.33,Low
2026-05-21,Visakhapatnam (Inner),8,5,2.09,Medium
2026-05-21,Dhamra,6,3,1.43,Low
2026-05-21,Gangavaram,2,2,0.74,Low
2026-05-21,Haldia,15,4,5.68,High
2026-05-21,Gopalpur,3,2,0.78,Low
2026-05-21,Newcastle,12,7,2.28,Medium
2026-05-21,Samarinda,9,5,1.69,Medium
2026-05-21,Richards Bay,9,4,2.09,Medium
2026-05-21,Maputo,6,3,1.24,Low
2026-05-21,Norfolk,2,3,0.59,Low
2026-05-22,Paradip,11,6,3.15,Medium
2026-05-22,Visakhapatnam (Outer),7,4,1.75,Medium
2026-05-22,Visakhapatnam (Inner),7,4,1.8,Medium
2026-05-22,Dhamra,4,3,0.98,Low
2026-05-22,Gangavaram,2,3,0.63,Low
2026-05-22,Haldia,10,7,3.99,High
2026-05-22,Gopalpur,2,2,0.52,Low
2026-05-22,Newcastle,16,8,3.32,Medium
2026-05-22,Samarinda,9,5,1.51,Medium
2026-05-22,Richards Bay,10,4,2.43,Medium
2026-05-22,Maputo,4,1,0.91,Low
2026-05-22,Norfolk,4,5,0.86,Low
2026-05-25,Paradip,8,7,2.44,Medium
2026-05-25,Visakhapatnam (Outer),3,2,0.8,Low
2026-05-25,Visakhapatnam (Inner),5,3,1.4,Low
2026-05-25,Dhamra,4,5,1.04,Low
2026-05-25,Gangavaram,3,2,0.57,Low
2026-05-25,Haldia,18,2,6.53,High
2026-05-25,Gopalpur,4,1,0.65,Low
2026-05-25,Newcastle,16,7,3.04,Medium
2026-05-25,Samarinda,2,5,0.4,Low
2026-05-25,Richards Bay,6,4,1.33,Low
2026-05-25,Maputo,4,2,0.95,Low
2026-05-25,Norfolk,4,4,0.77,Low
2026-05-26,Paradip,6,8,1.63,Medium
2026-05-26,Visakhapatnam (Outer),6,4,1.32,Low
2026-05-26,Visakhapatnam (Inner),6,5,1.56,Medium
2026-05-26,Dhamra,5,4,1.08,Low
2026-05-26,Gangavaram,3,2,0.59,Low
2026-05-26,Haldia,12,5,4.51,High
2026-05-26,Gopalpur,2,3,0.54,Low
2026-05-26,Newcastle,8,7,1.86,Medium
2026-05-26,Samarinda,7,6,1.37,Low
2026-05-26,Richards Bay,8,4,1.7,Medium
2026-05-26,Maputo,4,1,0.85,Low
2026-05-26,Norfolk,3,5,0.91,Low
2026-05-27,Paradip,9,5,2.41,Medium
2026-05-27,Visakhapatnam (Outer),5,5,1.45,Low
2026-05-27,Visakhapatnam (Inner),11,5,2.8,Medium
2026-05-27,Dhamra,6,4,1.42,Low
2026-05-27,Gangavaram,3,1,0.84,Low
2026-05-27,Haldia,13,3,4.83,High
2026-05-27,Gopalpur,5,1,0.85,Low
2026-05-27,Newcastle,11,8,2.1,Medium
2026-05-27,Samarinda,11,6,1.8,Medium
2026-05-27,Richards Bay,11,6,2.68,Medium
2026-05-27,Maputo,5,2,0.99,Low
2026-05-27,Norfolk,6,4,0.96,Low
2026-05-28,Paradip,9,6,2.72,Medium
2026-05-28,Visakhapatnam (Outer),6,5,1.65,Medium
2026-05-28,Visakhapatnam (Inner),8,5,2.12,Medium
2026-05-28,Dhamra,4,5,1.22,Low
2026-05-28,Gangavaram,4,2,0.95,Low
2026-05-28,Haldia,12,6,4.58,High
2026-05-28,Gopalpur,1,2,0.46,Low
2026-05-28,Newcastle,12,8,2.35,Medium
2026-05-28,Samarinda,5,4,1.22,Low
2026-05-28,Richards Bay,7,5,1.86,Medium
2026-05-28,Maputo,2,1,0.65,Low
2026-05-28,Norfolk,4,2,0.87,Low
2026-05-29,Paradip,11,6,3.24,Medium
2026-05-29,Visakhapatnam (Outer),5,4,1.22,Low
2026-05-29,Visakhapatnam (Inner),9,5,2.21,Medium
2026-05-29,Dhamra,5,3,1.32,Low
2026-05-29,Gangavaram,3,2,0.93,Low
2026-05-29,Haldia,9,4,3.64,High
2026-05-29,Gopalpur,3,2,0.55,Low
2026-05-29,Newcastle,15,8,3.13,Medium
2026-05-29,Samarinda,11,4,1.8,Medium
2026-05-29,Richards Bay,11,4,2.47,Medium
2026-05-29,Maputo,5,2,1.06,Low
2026-05-29,Norfolk,4,5,0.78,Low
2026-06-01,Paradip,12,5,3.12,Medium
2026-06-01,Visakhapatnam (Outer),7,2,1.86,Medium
2026-06-01,Visakhapatnam (Inner),12,4,3.09,Medium
2026-06-01,Dhamra,6,4,1.19,Low
2026-06-01,Gangavaram,6,2,1.36,Low
2026-06-01,Haldia,14,4,5.16,High
2026-06-01,Gopalpur,4,1,0.76,Low
2026-06-01,Newcastle,12,7,2.53,Medium
2026-06-01,Samarinda,10,5,1.85,Medium
2026-06-01,Richards Bay,9,5,2.08,Medium
2026-06-01,Maputo,4,3,0.95,Low
2026-06-01,Norfolk,5,2,0.83,Low
2026-06-02,Paradip,14,6,3.69,High
2026-06-02,Visakhapatnam (Outer),6,4,1.45,Low
2026-06-02,Visakhapatnam (Inner),8,4,2.15,Medium
2026-06-02,Dhamra,5,3,1.02,Low
2026-06-02,Gangavaram,7,3,1.51,Medium
2026-06-02,Haldia,18,6,6.7,High
2026-06-02,Gopalpur,4,1,0.87,Low
2026-06-02,Newcastle,11,7,2.13,Medium
2026-06-02,Samarinda,9,4,1.77,Medium
2026-06-02,Richards Bay,9,4,2.15,Medium
2026-06-02,Maputo,4,3,1.11,Low
2026-06-02,Norfolk,3,2,0.55,Low
2026-06-03,Paradip,10,4,2.86,Medium
2026-06-03,Visakhapatnam (Outer),8,4,2.07,Medium
2026-06-03,Visakhapatnam (Inner),9,3,2.13,Medium
2026-06-03,Dhamra,6,3,1.53,Medium
2026-06-03,Gangavaram,6,1,1.13,Low
2026-06-03,Haldia,12,5,4.36,High
2026-06-03,Gopalpur,4,1,0.79,Low
2026-06-03,Newcastle,17,8,3.4,Medium
2026-06-03,Samarinda,9,6,1.71,Medium
2026-06-03,Richards Bay,8,3,1.75,Medium
2026-06-03,Maputo,5,4,0.92,Low
2026-06-03,Norfolk,5,4,0.99,Low
2026-06-04,Paradip,14,8,3.62,High
2026-06-04,Visakhapatnam (Outer),6,4,1.69,Medium
2026-06-04,Visakhapatnam (Inner),12,4,3.02,Medium
2026-06-04,Dhamra,8,3,1.93,Medium
2026-06-04,Gangavaram,5,2,1.22,Low
2026-06-04,Haldia,19,6,7.01,High
2026-06-04,Gopalpur,5,1,0.76,Low
2026-06-04,Newcastle,15,8,3.11,Medium
2026-06-04,Samarinda,5,7,1.1,Low
2026-06-04,Richards Bay,8,4,2.09,Medium
2026-06-04,Maputo,3,1,0.66,Low
2026-06-04,Norfolk,3,5,0.71,Low
2026-06-05,Paradip,16,6,4.4,High
2026-06-05,Visakhapatnam (Outer),8,2,1.74,Medium
2026-06-05,Visakhapatnam (Inner),14,6,3.36,Medium
2026-06-05,Dhamra,7,4,1.47,Low
2026-06-05,Gangavaram,2,4,0.73,Low
2026-06-05,Haldia,16,5,5.92,High
2026-06-05,Gopalpur,3,2,0.65,Low
2026-06-05,Newcastle,14,8,2.7,Medium
2026-06-05,Samarinda,7,6,1.18,Low
2026-06-05,Richards Bay,3,7,1.1,Low
2026-06-05,Maputo,5,2,1.27,Low
2026-06-05,Norfolk,3,2,0.9,Low
2026-06-08,Paradip,16,6,4.3,High
2026-06-08,Visakhapatnam (Outer),9,3,2.13,Medium
2026-06-08,Visakhapatnam (Inner),10,4,2.36,Medium
2026-06-08,Dhamra,7,4,1.5,Medium
2026-06-08,Gangavaram,5,2,1.01,Low
2026-06-08,Haldia,17,4,6.21,High
2026-06-08,Gopalpur,4,3,0.76,Low
2026-06-08,Newcastle,20,8,3.98,High
2026-06-08,Samarinda,9,4,1.78,Medium
2026-06-08,Richards Bay,10,6,2.23,Medium
2026-06-08,Maputo,4,3,0.97,Low
2026-06-08,Norfolk,3,3,0.7,Low
2026-06-09,Paradip,13,5,3.62,High
2026-06-09,Visakhapatnam (Outer),5,4,1.26,Low
2026-06-09,Visakhapatnam (Inner),11,4,2.7,Medium
2026-06-09,Dhamra,8,4,1.93,Medium
2026-06-09,Gangavaram,4,2,1.08,Low
2026-06-09,Haldia,15,6,5.64,High
2026-06-09,Gopalpur,4,1,0.85,Low
2026-06-09,Newcastle,12,9,2.29,Medium
2026-06-09,Samarinda,9,5,1.71,Medium
2026-06-09,Richards Bay,7,5,1.58,Medium
2026-06-09,Maputo,5,3,1.17,Low
2026-06-09,Norfolk,5,2,0.96,Low
2026-06-10,Paradip,15,7,4.08,High
2026-06-10,Visakhapatnam (Outer),8,5,1.99,Medium
2026-06-10,Visakhapatnam (Inner),9,5,2.11,Medium
2026-06-10,Dhamra,7,4,1.65,Medium
2026-06-10,Gangavaram,4,4,0.99,Low
2026-06-10,Haldia,11,4,4.09,High
2026-06-10,Gopalpur,4,1,0.92,Low
2026-06-10,Newcastle,16,7,3.08,Medium
2026-06-10,Samarinda,7,6,1.47,Low
2026-06-10,Richards Bay,6,4,1.33,Low
2026-06-10,Maputo,8,1,1.49,Low
2026-06-10,Norfolk,4,3,0.99,Low
2026-06-11,Paradip,10,5,2.87,Medium
2026-06-11,Visakhapatnam (Outer),9,5,2.09,Medium
2026-06-11,Visakhapatnam (Inner),12,4,3.12,Medium
2026-06-11,Dhamra,7,4,1.68,Medium
2026-06-11,Gangavaram,3,1,0.93,Low
2026-06-11,Haldia,14,4,5.12,High
2026-06-11,Gopalpur,4,1,0.82,Low
2026-06-11,Newcastle,18,7,3.51,High
2026-06-11,Samarinda,5,6,1.16,Low
2026-06-11,Richards Bay,8,3,1.73,Medium
2026-06-11,Maputo,2,4,0.54,Low
2026-06-11,Norfolk,4,3,0.93,Low
2026-06-12,Paradip,14,6,3.74,High
2026-06-12,Visakhapatnam (Outer),7,4,1.67,Medium
2026-06-12,Visakhapatnam (Inner),8,3,2.08,Medium
2026-06-12,Dhamra,8,5,1.68,Medium
2026-06-12,Gangavaram,4,2,0.78,Low
2026-06-12,Haldia,9,4,3.4,Medium
2026-06-12,Gopalpur,3,2,0.83,Low
2026-06-12,Newcastle,14,10,2.98,Medium
2026-06-12,Samarinda,5,5,1.23,Low
2026-06-12,Richards Bay,8,4,1.8,Medium
2026-06-12,Maputo,5,2,1.01,Low
2026-06-12,Norfolk,3,4,0.69,Low
2026-06-15,Paradip,11,7,3.22,Medium
2026-06-15,Visakhapatnam (Outer),9,3,1.93,Medium
2026-06-15,Visakhapatnam (Inner),12,5,2.85,Medium
2026-06-15,Dhamra,6,3,1.29,Low
2026-06-15,Gangavaram,6,3,1.18,Low
2026-06-15,Haldia,17,6,6.06,High
2026-06-15,Gopalpur,4,3,0.97,Low
2026-06-15,Newcastle,11,7,2.17,Medium
2026-06-15,Samarinda,7,5,1.4,Low
2026-06-15,Richards Bay,11,5,2.61,Medium
2026-06-15,Maputo,3,4,0.95,Low
2026-06-15,Norfolk,1,3,0.42,Low
2026-06-16,Paradip,17,5,4.44,High
2026-06-16,Visakhapatnam (Outer),7,3,1.83,Medium
2026-06-16,Visakhapatnam (Inner),9,3,2.4,Medium
2026-06-16,Dhamra,5,3,1.2,Low
2026-06-16,Gangavaram,6,4,1.1,Low
2026-06-16,Haldia,13,6,4.79,High
2026-06-16,Gopalpur,3,3,0.74,Low
2026-06-16,Newcastle,10,9,2.14,Medium
2026-06-16,Samarinda,7,6,1.53,Medium
2026-06-16,Richards Bay,8,3,1.74,Medium
2026-06-16,Maputo,4,1,0.74,Low
2026-06-16,Norfolk,3,3,0.8,Low
2026-06-17,Paradip,12,6,3.41,Medium
2026-06-17,Visakhapatnam (Outer),7,3,1.62,Medium
2026-06-17,Visakhapatnam (Inner),9,4,2.09,Medium
2026-06-17,Dhamra,8,3,1.61,Medium
2026-06-17,Gangavaram,7,3,1.18,Low
2026-06-17,Haldia,18,4,6.73,High
2026-06-17,Gopalpur,2,2,0.46,Low
2026-06-17,Newcastle,16,7,3.27,Medium
2026-06-17,Samarinda,7,3,1.19,Low
2026-06-17,Richards Bay,8,6,1.95,Medium
2026-06-17,Maputo,4,2,0.92,Low
2026-06-17,Norfolk,4,7,0.94,Low
2026-06-18,Paradip,8,6,2.39,Medium
2026-06-18,Visakhapatnam (Outer),8,5,1.87,Medium
2026-06-18,Visakhapatnam (Inner),10,4,2.37,Medium
2026-06-18,Dhamra,6,3,1.23,Low
2026-06-18,Gangavaram,5,1,1.1,Low
2026-06-18,Haldia,17,4,6.35,High
2026-06-18,Gopalpur,2,2,0.48,Low
2026-06-18,Newcastle,13,10,2.73,Medium
2026-06-18,Samarinda,7,6,1.52,Medium
2026-06-18,Richards Bay,5,3,1.5,Medium
2026-06-18,Maputo,5,3,1.1,Low
2026-06-18,Norfolk,4,4,0.92,Low
2026-06-19,Paradip,12,5,3.32,Medium
2026-06-19,Visakhapatnam (Outer),7,3,1.7,Medium
2026-06-19,Visakhapatnam (Inner),10,5,2.49,Medium
2026-06-19,Dhamra,4,4,1.03,Low
2026-06-19,Gangavaram,5,1,0.98,Low
2026-06-19,Haldia,19,5,7.04,High
2026-06-19,Gopalpur,4,1,0.86,Low
2026-06-19,Newcastle,11,10,2.13,Medium
2026-06-19,Samarinda,9,6,1.75,Medium
2026-06-19,Richards Bay,10,5,2.3,Medium
2026-06-19,Maputo,5,6,1.12,Low
2026-06-19,Norfolk,4,3,0.88,Low
2026-06-22,Paradip,11,6,3.13,Medium
2026-06-22,Visakhapatnam (Outer),7,6,1.66,Medium
2026-06-22,Visakhapatnam (Inner),10,4,2.31,Medium
2026-06-22,Dhamra,8,3,1.85,Medium
2026-06-22,Gangavaram,5,2,1.15,Low
2026-06-22,Haldia,14,4,5.16,High
2026-06-22,Gopalpur,4,3,0.88,Low
2026-06-22,Newcastle,13,6,2.45,Medium
2026-06-22,Samarinda,8,6,1.63,Medium
2026-06-22,Richards Bay,10,6,2.21,Medium
2026-06-22,Maputo,5,1,1.23,Low
2026-06-22,Norfolk,5,4,1.03,Low
2026-06-23,Paradip,13,6,3.63,High
2026-06-23,Visakhapatnam (Outer),8,4,1.84,Medium
2026-06-23,Visakhapatnam (Inner),7,4,2.0,Medium
2026-06-23,Dhamra,4,4,0.98,Low
2026-06-23,Gangavaram,6,2,1.29,Low
2026-06-23,Haldia,16,4,5.73,High
2026-06-23,Gopalpur,3,2,0.81,Low
2026-06-23,Newcastle,15,6,3.06,Medium
2026-06-23,Samarinda,9,6,1.51,Medium
2026-06-23,Richards Bay,6,5,1.61,Medium
2026-06-23,Maputo,3,1,0.79,Low
2026-06-23,Norfolk,4,4,0.97,Low
2026-06-24,Paradip,10,5,2.67,Medium
2026-06-24,Visakhapatnam (Outer),8,2,1.72,Medium
2026-06-24,Visakhapatnam (Inner),12,4,2.86,Medium
2026-06-24,Dhamra,8,4,1.62,Medium
2026-06-24,Gangavaram,5,1,1.2,Low
2026-06-24,Haldia,12,4,4.68,High
2026-06-24,Gopalpur,4,2,0.69,Low
2026-06-24,Newcastle,13,8,2.67,Medium
2026-06-24,Samarinda,5,6,1.03,Low
2026-06-24,Richards Bay,7,5,1.75,Medium
2026-06-24,Maputo,7,2,1.48,Low
2026-06-24,Norfolk,4,3,1.03,Low
2026-06-25,Paradip,16,5,4.32,High
2026-06-25,Visakhapatnam (Outer),7,2,1.73,Medium
2026-06-25,Visakhapatnam (Inner),9,5,2.36,Medium
2026-06-25,Dhamra,4,2,1.2,Low
2026-06-25,Gangavaram,5,2,1.05,Low
2026-06-25,Haldia,6,4,2.29,Medium
2026-06-25,Gopalpur,4,2,0.7,Low
2026-06-25,Newcastle,13,8,2.54,Medium
2026-06-25,Samarinda,5,3,1.05,Low
2026-06-25,Richards Bay,8,4,1.82,Medium
2026-06-25,Maputo,3,2,0.9,Low
2026-06-25,Norfolk,3,3,0.54,Low
2026-06-26,Paradip,14,4,3.81,High
2026-06-26,Visakhapatnam (Outer),9,4,2.11,Medium
2026-06-26,Visakhapatnam (Inner),9,4,2.18,Medium
2026-06-26,Dhamra,6,4,1.49,Low
2026-06-26,Gangavaram,6,2,1.21,Low
2026-06-26,Haldia,12,5,4.4,High
2026-06-26,Gopalpur,3,2,0.56,Low
2026-06-26,Newcastle,19,7,3.68,High
2026-06-26,Samarinda,10,4,1.79,Medium
2026-06-26,Richards Bay,10,7,2.22,Medium
2026-06-26,Maputo,6,4,1.24,Low
2026-06-26,Norfolk,1,4,0.3,Low
2026-06-29,Paradip,14,5,3.94,High
2026-06-29,Visakhapatnam (Outer),7,3,1.7,Medium
2026-06-29,Visakhapatnam (Inner),9,5,2.1,Medium
2026-06-29,Dhamra,4,3,1.02,Low
2026-06-29,Gangavaram,6,4,1.24,Low
2026-06-29,Haldia,12,4,4.42,High
2026-06-29,Gopalpur,5,3,0.97,Low
2026-06-29,Newcastle,15,8,3.13,Medium
2026-06-29,Samarinda,7,6,1.34,Low
2026-06-29,Richards Bay,6,3,1.46,Low
2026-06-29,Maputo,4,3,0.79,Low
2026-06-29,Norfolk,2,3,0.51,Low
2026-06-30,Paradip,15,5,4.01,High
2026-06-30,Visakhapatnam (Outer),9,1,2.26,Medium
2026-06-30,Visakhapatnam (Inner),13,3,3.08,Medium
2026-06-30,Dhamra,6,5,1.33,Low
2026-06-30,Gangavaram,5,3,0.89,Low
2026-06-30,Haldia,14,5,5.37,High
2026-06-30,Gopalpur,3,2,0.74,Low
2026-06-30,Newcastle,15,8,2.92,Medium
2026-06-30,Samarinda,9,5,1.83,Medium
2026-06-30,Richards Bay,6,6,1.41,Low
2026-06-30,Maputo,3,1,0.76,Low
2026-06-30,Norfolk,3,1,0.75,Low
2026-07-01,Paradip,15,6,3.86,High
2026-07-01,Visakhapatnam (Outer),9,3,2.28,Medium
2026-07-01,Visakhapatnam (Inner),13,4,3.06,Medium
2026-07-01,Dhamra,7,3,1.54,Medium
2026-07-01,Gangavaram,5,3,1.09,Low
2026-07-01,Haldia,16,5,5.77,High
2026-07-01,Gopalpur,3,1,0.49,Low
2026-07-01,Newcastle,12,8,2.41,Medium
2026-07-01,Samarinda,10,5,1.73,Medium
2026-07-01,Richards Bay,8,4,1.92,Medium
2026-07-01,Maputo,5,3,1.09,Low
2026-07-01,Norfolk,3,3,0.66,Low
2026-07-02,Paradip,15,6,3.95,High
2026-07-02,Visakhapatnam (Outer),8,4,1.74,Medium
2026-07-02,Visakhapatnam (Inner),10,5,2.33,Medium
